ID,Year_Birth,Education,Marital_Status,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country,Income,Age,Total_Spending,Total_Purchases,Total_Campaign_Responses,Customer_Segment,Income_Clean,Campaign_Engagement,Age_Group,Preferred_Channel,Total_Children,Household_Segment,Deal_Purchase_Ratio,Deal_Purchase_Rate,Web_Purchase_Visit_Ratio,Recency_Segment,Response_Status
8858,1972,PhD,Married,0,1,2013-03-07,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0,Canada,44325.0,42.0,542,17,1,Medium Value,44325.0,Low Engagement,35-44,Web,1,One Child,0.23529411764705882,23.52941176470588,1.0,61-90 Days,Non-Responder
895,1948,PhD,Married,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,Spain,61467.0,66.0,594,17,0,Medium Value,61467.0,No Response,65+,Store,2,Two or More Children,0.17647058823529413,17.647058823529413,1.0,61-90 Days,Non-Responder
10313,1975,Graduation,Married,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,Spain,48178.0,39.0,254,10,0,Medium Value,48178.0,No Response,35-44,Web,2,Two or More Children,0.6,60.0,0.625,61-90 Days,Non-Responder
642,1980,Basic,Married,1,0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,Canada,16005.0,34.0,103,5,0,Low Value,16005.0,No Response,25-34,Web,1,One Child,0.6,60.0,0.25,61-90 Days,Non-Responder
8504,1973,Graduation,Married,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,Germany,79593.0,41.0,1366,18,1,High Value,79593.0,Low Engagement,35-44,Store,0,No Children,0.05555555555555555,5.555555555555555,2.5,61-90 Days,Non-Responder
1020,1973,Graduation,Married,0,0,2014-05-12,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,Spain,79593.0,41.0,1366,18,1,High Value,79593.0,Low Engagement,35-44,Store,0,No Children,0.05555555555555555,5.555555555555555,2.5,61-90 Days,Non-Responder
3717,1959,Graduation,Married,0,1,2014-04-23,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,Spain,61180.0,55.0,704,16,1,Medium Value,61180.0,Low Engagement,55-64,Store,1,One Child,0.125,12.5,1.6666666666666667,61-90 Days,Non-Responder
7646,1989,Graduation,Single,1,0,2014-02-18,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,Spain,64449.0,25.0,805,20,0,Medium Value,64449.0,No Response,25-34,Store,1,One Child,0.2,20.0,1.25,61-90 Days,Non-Responder
5796,1963,Graduation,Married,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,Spain,77437.0,51.0,1125,22,1,High Value,77437.0,Low Engagement,45-54,Store,0,No Children,0.045454545454545456,4.545454545454546,4.0,61-90 Days,Non-Responder
8625,1976,Graduation,Married,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,USA,17649.0,38.0,45,6,0,Low Value,17649.0,No Response,35-44,Web,1,One Child,0.5,50.0,0.375,61-90 Days,Non-Responder
5407,1954,Graduation,Together,0,1,2013-09-12,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,Saudi Arabia,53103.0,60.0,1085,23,1,High Value,53103.0,Low Engagement,55-64,Web,1,One Child,0.21739130434782608,21.73913043478261,1.4285714285714286,61-90 Days,Non-Responder
4356,1971,Graduation,Together,0,1,2013-08-28,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,Spain,71819.0,43.0,1574,11,2,High Value,71819.0,Medium Engagement,35-44,Store,1,One Child,0.2727272727272727,27.27272727272727,0.5,61-90 Days,Non-Responder
2886,1971,Master,Divorced,0,1,2013-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,Spain,74290.0,43.0,1217,28,2,High Value,74290.0,Medium Engagement,35-44,Web,1,One Child,0.14285714285714285,14.285714285714285,1.6666666666666667,61-90 Days,Non-Responder
10057,1951,Graduation,Single,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,0,Spain,72282.0,63.0,1331,21,0,High Value,72282.0,No Response,55-64,Store,0,No Children,0.047619047619047616,4.761904761904762,0.7142857142857143,61-90 Days,Responder
10741,1951,Master,Together,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,Spain,47352.0,63.0,319,12,0,Medium Value,47352.0,No Response,55-64,Web,1,One Child,0.3333333333333333,33.33333333333333,0.8571428571428571,61-90 Days,Non-Responder
5491,1951,Master,Together,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,Australia,47352.0,63.0,319,12,0,Medium Value,47352.0,No Response,55-64,Web,1,One Child,0.3333333333333333,33.33333333333333,0.8571428571428571,61-90 Days,Non-Responder
4442,1961,Graduation,Single,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,Canada,46524.0,53.0,177,7,0,Medium Value,46524.0,No Response,45-54,Store,1,One Child,0.2857142857142857,28.57142857142857,0.3333333333333333,61-90 Days,Non-Responder
3972,1976,Graduation,Together,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,Spain,50200.0,38.0,401,13,0,Medium Value,50200.0,No Response,35-44,Web,2,Two or More Children,0.46153846153846156,46.15384615384615,0.875,61-90 Days,Non-Responder
2431,1990,Graduation,Married,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,Spain,18222.0,24.0,67,5,0,Low Value,18222.0,No Response,Under 25,Store,0,No Children,0.2,20.0,0.25,61-90 Days,Non-Responder
7899,1952,PhD,Married,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,Australia,77610.0,62.0,1680,15,0,High Value,77610.0,No Response,55-64,Catalog,1,One Child,0.13333333333333333,13.333333333333334,0.5714285714285714,61-90 Days,Non-Responder
9703,1970,PhD,Married,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,1,0,Saudi Arabia,38097.0,44.0,184,7,1,Medium Value,38097.0,Low Engagement,35-44,Web,2,Two or More Children,0.5714285714285714,57.14285714285714,0.42857142857142855,61-90 Days,Responder
6927,1968,PhD,Married,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,Saudi Arabia,44377.0,46.0,264,11,0,Medium Value,44377.0,No Response,45-54,Web,2,Two or More Children,0.7272727272727273,72.72727272727273,0.625,61-90 Days,Non-Responder
7005,1981,Graduation,Single,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,Saudi Arabia,58684.0,33.0,813,20,1,Medium Value,58684.0,Low Engagement,25-34,Store,0,No Children,0.05,5.0,2.5,61-90 Days,Non-Responder
246,1965,Graduation,Married,1,1,2014-05-31,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,Spain,66480.0,49.0,312,12,0,Medium Value,66480.0,No Response,45-54,Store,2,Two or More Children,0.5833333333333334,58.333333333333336,1.0,61-90 Days,Non-Responder
4796,1952,Graduation,Divorced,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,Spain,49638.0,62.0,39,4,0,Low Value,49638.0,No Response,55-64,Store,1,One Child,0.25,25.0,0.5,61-90 Days,Non-Responder
4725,1950,PhD,Together,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,Spain,50616.0,64.0,67,6,0,Low Value,50616.0,No Response,55-64,Store,1,One Child,0.16666666666666666,16.666666666666664,0.5,61-90 Days,Non-Responder
3286,1967,PhD,Divorced,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,Spain,26642.0,47.0,42,5,0,Low Value,26642.0,No Response,45-54,Store,1,One Child,0.4,40.0,0.3333333333333333,61-90 Days,Non-Responder
10680,1986,Graduation,Together,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,Spain,33235.0,28.0,70,6,0,Low Value,33235.0,No Response,25-34,Web,1,One Child,0.16666666666666666,16.666666666666664,0.42857142857142855,61-90 Days,Non-Responder
4297,1969,Graduation,Together,1,0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,India,23228.0,45.0,40,5,0,Low Value,23228.0,No Response,45-54,Store,1,One Child,0.4,40.0,0.25,61-90 Days,Non-Responder
7327,1959,PhD,Married,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,Spain,36732.0,55.0,47,6,0,Low Value,36732.0,No Response,55-64,Store,2,Two or More Children,0.5,50.0,0.5,61-90 Days,Non-Responder
1553,1946,Graduation,Together,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,Germany,82657.0,68.0,2283,22,2,High Value,82657.0,Medium Engagement,65+,Store,0,No Children,0.045454545454545456,4.545454545454546,1.75,61-90 Days,Non-Responder
1665,1964,PhD,Divorced,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,1,0,Saudi Arabia,64140.0,50.0,1750,13,3,High Value,64140.0,High Engagement,45-54,Store,2,Two or More Children,0.38461538461538464,38.46153846153847,0.4,61-90 Days,Responder
10640,1974,Graduation,Together,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,Spain,44392.0,40.0,211,9,0,Medium Value,44392.0,No Response,35-44,Web,2,Two or More Children,0.5555555555555556,55.55555555555556,0.5714285714285714,61-90 Days,Non-Responder
7620,1990,Basic,Single,1,0,2013-08-05,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,India,16185.0,24.0,106,6,0,Low Value,16185.0,No Response,Under 25,Web,1,One Child,0.3333333333333333,33.33333333333333,0.25,61-90 Days,Non-Responder
7761,1978,2n Cycle,Together,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,Australia,38702.0,36.0,109,7,0,Low Value,38702.0,No Response,35-44,Store,1,One Child,0.2857142857142857,28.57142857142857,0.5,61-90 Days,Non-Responder
5062,1963,PhD,Married,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,Saudi Arabia,54072.0,51.0,39,4,0,Low Value,54072.0,No Response,45-54,Web,2,Two or More Children,0.25,25.0,0.25,61-90 Days,Non-Responder
6349,1987,Master,Divorced,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,Spain,61787.0,27.0,1319,18,0,High Value,61787.0,No Response,25-34,Web,0,No Children,0.05555555555555555,5.555555555555555,1.6,61-90 Days,Non-Responder
3386,1992,Graduation,Married,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,Spain,34935.0,22.0,137,7,0,Medium Value,34935.0,No Response,Under 25,Store,0,No Children,0.14285714285714285,14.285714285714285,0.2857142857142857,61-90 Days,Non-Responder
8175,1992,Graduation,Married,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,Saudi Arabia,34935.0,22.0,137,7,0,Medium Value,34935.0,No Response,Under 25,Store,0,No Children,0.14285714285714285,14.285714285714285,0.2857142857142857,61-90 Days,Non-Responder
6245,1950,PhD,Together,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,Spain,59292.0,64.0,507,16,0,Medium Value,59292.0,No Response,55-64,Store,1,One Child,0.125,12.5,1.0,61-90 Days,Non-Responder
8780,1950,PhD,Together,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,Spain,59292.0,64.0,507,16,0,Medium Value,59292.0,No Response,55-64,Store,1,One Child,0.125,12.5,1.0,61-90 Days,Non-Responder
2276,1955,Graduation,Single,0,1,2013-05-02,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,0,Spain,57959.0,59.0,868,22,0,High Value,57959.0,No Response,55-64,Store,1,One Child,0.22727272727272727,22.727272727272727,1.3333333333333333,61-90 Days,Non-Responder
1172,1983,PhD,Married,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,0,Spain,92491.0,31.0,2034,24,3,High Value,92491.0,High Engagement,25-34,Store,0,No Children,0.041666666666666664,4.166666666666666,2.3333333333333335,61-90 Days,Responder
3225,1984,Master,Married,1,0,2013-04-01,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,1,0,Spain,42207.0,30.0,265,10,1,Medium Value,42207.0,Low Engagement,25-34,Store,1,One Child,0.4,40.0,0.6666666666666666,61-90 Days,Responder
8629,1956,Graduation,Widow,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,Canada,46984.0,58.0,41,4,0,Low Value,46984.0,No Response,55-64,Store,2,Two or More Children,0.25,25.0,0.2,61-90 Days,Non-Responder
798,1987,Graduation,Single,1,0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,Spain,23442.0,27.0,27,4,0,Low Value,23442.0,No Response,25-34,Store,1,One Child,0.25,25.0,0.14285714285714285,61-90 Days,Non-Responder
269,1963,PhD,Single,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,Spain,46757.0,51.0,1143,15,0,High Value,46757.0,No Response,45-54,Store,1,One Child,0.4,40.0,0.4444444444444444,61-90 Days,Non-Responder
8213,1980,2n Cycle,Together,1,0,2012-11-09,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,1,0,Spain,14515.0,34.0,96,7,0,Low Value,14515.0,No Response,25-34,Store,1,One Child,0.5714285714285714,57.14285714285714,0.2857142857142857,61-90 Days,Responder
10245,1986,2n Cycle,Single,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,Spain,80910.0,28.0,756,14,0,Medium Value,80910.0,No Response,25-34,Store,0,No Children,0.07142857142857142,7.142857142857142,3.0,61-90 Days,Non-Responder
2447,1979,Graduation,Together,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,India,30545.0,35.0,69,5,0,Low Value,30545.0,No Response,35-44,Store,1,One Child,0.4,40.0,0.2857142857142857,61-90 Days,Non-Responder
9817,1970,Master,Single,0,0,2012-08-21,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0,India,44802.0,44.0,1049,25,0,High Value,44802.0,No Response,35-44,Store,0,No Children,0.08,8.0,1.125,61-90 Days,Non-Responder
1371,1976,Graduation,Single,0,0,2014-06-28,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,Australia,79941.0,38.0,984,15,0,High Value,79941.0,No Response,35-44,Store,0,No Children,0.06666666666666667,6.666666666666667,2.0,61-90 Days,Non-Responder
8093,1969,Master,Married,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,Spain,79734.0,45.0,914,13,1,High Value,79734.0,Low Engagement,45-54,Store,0,No Children,0.07692307692307693,7.6923076923076925,4.0,61-90 Days,Non-Responder
713,1977,Master,Married,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,Spain,50353.0,37.0,442,14,0,Medium Value,50353.0,No Response,35-44,Store,0,No Children,0.07142857142857142,7.142857142857142,1.3333333333333333,61-90 Days,Non-Responder
11051,1956,PhD,Together,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,Canada,77376.0,58.0,661,19,0,Medium Value,77376.0,No Response,55-64,Store,2,Two or More Children,0.21052631578947367,21.052631578947366,1.5,61-90 Days,Non-Responder
5545,1972,PhD,Married,0,0,2014-04-05,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,Spain,78075.0,42.0,988,13,0,High Value,78075.0,No Response,35-44,Catalog,0,No Children,0.07692307692307693,7.6923076923076925,3.0,61-90 Days,Non-Responder
5283,1976,PhD,Single,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,Spain,42473.0,38.0,144,7,0,Medium Value,42473.0,No Response,35-44,Store,2,Two or More Children,0.42857142857142855,42.857142857142854,0.4,61-90 Days,Non-Responder
5010,1988,Graduation,Single,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,Spain,25008.0,26.0,34,4,0,Low Value,25008.0,No Response,25-34,Store,1,One Child,0.5,50.0,0.125,61-90 Days,Non-Responder
7495,1948,PhD,Married,0,1,2013-12-20,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,0,Spain,56223.0,66.0,156,8,0,Medium Value,56223.0,No Response,65+,Store,1,One Child,0.25,25.0,0.5,61-90 Days,Non-Responder
4368,1980,Graduation,Married,1,0,2013-12-03,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,Spain,47850.0,34.0,134,7,0,Medium Value,47850.0,No Response,25-34,Store,1,One Child,0.14285714285714285,14.285714285714285,0.5,61-90 Days,Non-Responder
6303,1986,PhD,Together,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,Canada,91820.0,28.0,1497,22,0,High Value,91820.0,No Response,25-34,Store,0,No Children,0.0,0.0,5.0,61-90 Days,Non-Responder
1030,1965,PhD,Single,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia,40637.0,49.0,38,4,0,Low Value,40637.0,No Response,45-54,Store,2,Two or More Children,0.5,50.0,0.14285714285714285,61-90 Days,Non-Responder
10364,1959,Graduation,Divorced,0,0,2013-07-13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,0,Spain,23295.0,55.0,20,3,0,Low Value,23295.0,No Response,55-64,Store,0,No Children,0.3333333333333333,33.33333333333333,0.125,61-90 Days,Non-Responder
6945,1952,Graduation,Single,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,Spain,84574.0,62.0,1375,31,0,High Value,84574.0,No Response,55-64,Catalog,0,No Children,0.03225806451612903,3.225806451612903,1.8,61-90 Days,Non-Responder
8562,1969,Graduation,Together,0,0,2013-05-28,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,Spain,54165.0,45.0,236,10,0,Medium Value,54165.0,No Response,45-54,Store,0,No Children,0.1,10.0,1.0,61-90 Days,Non-Responder
2918,1981,Graduation,Divorced,1,1,2013-04-13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,Spain,28510.0,33.0,91,6,0,Low Value,28510.0,No Response,25-34,Store,2,Two or More Children,0.5,50.0,0.4,61-90 Days,Non-Responder
9167,1956,Graduation,Married,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,Spain,67131.0,58.0,976,23,0,High Value,67131.0,No Response,55-64,Store,1,One Child,0.13043478260869565,13.043478260869565,1.5,61-90 Days,Non-Responder
4743,1969,PhD,Married,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,USA,56242.0,45.0,971,23,0,High Value,56242.0,No Response,45-54,Store,1,One Child,0.21739130434782608,21.73913043478261,1.3333333333333333,61-90 Days,Non-Responder
10742,1983,PhD,Married,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,Spain,86580.0,31.0,746,11,1,Medium Value,86580.0,Low Engagement,25-34,Store,0,No Children,0.0,0.0,4.0,61-90 Days,Non-Responder
10965,1955,Graduation,Together,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,Spain,76005.0,59.0,1722,21,1,High Value,76005.0,Low Engagement,55-64,Store,0,No Children,0.047619047619047616,4.761904761904762,0.5,61-90 Days,Non-Responder
7129,1962,PhD,Married,0,1,2013-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,Spain,54693.0,52.0,929,23,0,High Value,54693.0,No Response,45-54,Store,1,One Child,0.34782608695652173,34.78260869565217,1.0,61-90 Days,Non-Responder
3732,1955,Master,Married,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,Canada,52750.0,59.0,860,21,0,High Value,52750.0,No Response,55-64,Store,1,One Child,0.2857142857142857,28.57142857142857,1.25,61-90 Days,Non-Responder
7124,1968,Graduation,Divorced,1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,Canada,36997.0,46.0,94,7,0,Low Value,36997.0,No Response,45-54,Store,2,Two or More Children,0.7142857142857143,71.42857142857143,0.4,61-90 Days,Non-Responder
10686,1965,PhD,Together,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,Spain,34230.0,49.0,21,3,0,Low Value,34230.0,No Response,45-54,Store,2,Two or More Children,0.3333333333333333,33.33333333333333,0.14285714285714285,61-90 Days,Non-Responder
7247,1960,Graduation,Widow,0,1,2012-11-22,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,Germany,47916.0,54.0,606,17,1,Medium Value,47916.0,Low Engagement,45-54,Web,1,One Child,0.29411764705882354,29.411764705882355,1.1666666666666667,61-90 Days,Non-Responder
1513,1979,2n Cycle,Together,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,Spain,60839.0,35.0,1250,16,0,High Value,60839.0,No Response,35-44,Store,2,Two or More Children,0.8125,81.25,0.25,61-90 Days,Non-Responder
460,1972,PhD,Married,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,Saudi Arabia,79930.0,42.0,1753,16,0,High Value,79930.0,No Response,35-44,Store,0,No Children,0.0625,6.25,1.5,61-90 Days,Non-Responder
6653,1970,PhD,Married,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,1,0,Spain,55158.0,44.0,418,14,0,Medium Value,55158.0,No Response,35-44,Web,2,Two or More Children,0.2857142857142857,28.57142857142857,1.0,61-90 Days,Responder
9400,1958,2n Cycle,Single,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,Spain,85485.0,56.0,1383,18,0,High Value,85485.0,No Response,55-64,Web,0,No Children,0.05555555555555555,5.555555555555555,3.0,61-90 Days,Non-Responder
7106,1943,PhD,Married,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,0,Spain,75865.0,71.0,1242,18,0,High Value,75865.0,No Response,65+,Store,0,No Children,0.05555555555555555,5.555555555555555,3.0,61-90 Days,Non-Responder
4252,1965,Graduation,Married,0,1,2014-03-23,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,Spain,44375.0,49.0,301,11,0,Medium Value,44375.0,No Response,45-54,Store,1,One Child,0.09090909090909091,9.090909090909092,0.8,61-90 Days,Non-Responder
9240,1971,PhD,Single,0,1,2014-02-07,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,0,Spain,60504.0,43.0,526,16,0,Medium Value,60504.0,No Response,35-44,Store,1,One Child,0.125,12.5,1.0,61-90 Days,Non-Responder
10770,1959,Graduation,Married,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,Canada,65492.0,55.0,1045,24,0,High Value,65492.0,No Response,55-64,Store,0,No Children,0.08333333333333333,8.333333333333332,2.0,61-90 Days,Non-Responder
176,1980,2n Cycle,Single,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,Spain,67506.0,34.0,331,11,0,Medium Value,67506.0,No Response,25-34,Store,1,One Child,0.09090909090909091,9.090909090909092,1.3333333333333333,61-90 Days,Non-Responder
6870,1959,PhD,Divorced,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,Spain,68805.0,55.0,283,11,0,Medium Value,68805.0,No Response,55-64,Store,1,One Child,0.09090909090909091,9.090909090909092,1.5,61-90 Days,Non-Responder
143,1970,Graduation,Single,0,0,2013-08-25,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,USA,61209.0,44.0,957,12,0,High Value,61209.0,No Response,35-44,Web,0,No Children,0.08333333333333333,8.333333333333332,2.5,61-90 Days,Non-Responder
6445,1967,Graduation,Together,0,0,2013-07-14,73,243,101,405,29,40,40,1,4,5,6,2,0,0,0,0,0,0,0,Saudi Arabia,66825.0,47.0,858,15,0,High Value,66825.0,No Response,45-54,Store,0,No Children,0.06666666666666667,6.666666666666667,2.0,61-90 Days,Non-Responder
4278,1983,PhD,Single,0,0,2013-06-03,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,0,India,87188.0,31.0,1923,18,0,High Value,87188.0,No Response,25-34,Web,0,No Children,0.05555555555555555,5.555555555555555,3.3333333333333335,61-90 Days,Responder
6906,1953,Master,Widow,0,0,2013-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,0,Spain,84953.0,61.0,1024,17,3,High Value,84953.0,High Engagement,55-64,Catalog,0,No Children,0.058823529411764705,5.88235294117647,1.5,61-90 Days,Responder
4637,1954,PhD,Single,0,0,2013-05-18,73,960,64,464,146,0,16,1,6,9,9,3,0,0,0,1,0,0,0,Saudi Arabia,74637.0,60.0,1650,24,1,High Value,74637.0,Low Engagement,55-64,Catalog,0,No Children,0.041666666666666664,4.166666666666666,2.0,61-90 Days,Non-Responder
8690,1962,Graduation,Married,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,Canada,86111.0,52.0,1385,22,0,High Value,86111.0,No Response,45-54,Store,0,No Children,0.045454545454545456,4.545454545454546,2.5,61-90 Days,Non-Responder
1173,1947,Master,Together,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,1,0,Spain,77632.0,67.0,2252,12,2,High Value,77632.0,Medium Engagement,65+,Store,0,No Children,0.08333333333333333,8.333333333333332,2.0,61-90 Days,Responder
1928,1973,Graduation,Married,1,0,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,Saudi Arabia,31814.0,41.0,83,5,1,Low Value,31814.0,Low Engagement,35-44,Store,1,One Child,0.4,40.0,0.2222222222222222,61-90 Days,Non-Responder
9029,1972,PhD,Married,0,0,2013-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,Spain,70116.0,42.0,1536,22,0,High Value,70116.0,No Response,35-44,Store,0,No Children,0.045454545454545456,4.545454545454546,2.0,61-90 Days,Non-Responder
